state,year,black,metro,unem,criv,crip,ag0_14,ag15_17,ag18_24,ag25_34,incpc,polpc,pris
45,92,0.0072,0.7756,0.049,2.908338,53.73937,0.3036996,0.057979,0.1181668,0.1546107,15504.35,224.1303,147.425
45,93,0.0073,0.7758999,0.039,3.010215,49.36344,0.2973118,0.0602151,0.1215054,0.1526882,16134.31,227.5269,148.3711
46,80,0.002,0.225,0.06358,1.78865,48.12524,0.2289628,0.0567515,0.1389433,0.1702544,8572.002,205.2838,61.58416
46,81,0.0021,0.2259,0.058,1.277132,49.23256,0.2248062,0.0542636,0.1395349,0.1724806,9498.661,211.0465,66.9276
46,82,0.0022,0.2268,0.06817,1.262042,45.38536,0.2235067,0.0500963,0.1387283,0.1695568,10043.58,220.6166,76.55038
46,83,0.0023,0.2277,0.06792,1.330784,40.15488,0.2217973,0.0478011,0.1376673,0.1701721,10741.66,210.325,83.81503
46,84,0.0024,0.2286,0.05233,1.459203,38.44592,0.2182163,0.0474383,0.1328273,0.170778,11735.51,208.3492,72.27534
46,85,0.0025,0.2295,0.04692,1.490566,37.7566,0.2169811,0.0471698,0.1283019,0.1735849,12690.78,210.7547,71.72676
46,86,0.0026,0.2304,0.048,1.511236,38.77903,0.2134831,0.0486891,0.1217228,0.17603,13715.99,212.7341,83.58491
46,87,0.0027,0.2313,0.03742,1.385185,41.95926,0.212963,0.0462963,0.1166667,0.1759259,14619,221.2963,82.20974
46,88,0.0028,0.2322,0.02675,1.438182,41.42909,0.2127273,0.0436364,0.1145454,0.1745455,15602.72,228,93.51852
46,89,0.0029,0.2331,0.03583,1.349462,40.19534,0.2132616,0.0412186,0.1146953,0.172043,16882.68,223.2079,100.5455
46,90,0.003,0.234,0.04858,1.269504,42.04433,0.2163121,0.0390071,0.1134752,0.1684397,17457.83,219.3262,112.1864
46,91,0.0031,0.2349,0.064,1.165493,38.3169,0.2147887,0.0387324,0.1126761,0.1637324,17802.84,205.2817,120.7447
46,92,0.0032,0.2358,0.066,1.09282,32.94746,0.2136602,0.0385289,0.1103327,0.1593695,18812.2,203.5026,129.0493
46,93,0.0033,0.2367,0.054,1.142361,38.5816,0.2118056,0.0381944,0.1076389,0.15625,19431.91,198.6111,151.4886
47,80,0.189,0.7,0.04992,3.058724,42.93753,0.2206845,0.0551711,0.1387694,0.1735553,9895.983,217.5612,169.7626
47,81,0.1889,0.7025,0.06108,3.206466,43.34754,0.2150992,0.0523512,0.1392359,0.1792799,10923.33,221.8589,160.4825
47,82,0.1888,0.705,0.07708,3.089386,39.45258,0.2128163,0.0496996,0.1372656,0.178955,11635.34,229.3828,165.5584
47,83,0.1887,0.7075,0.06075,2.91752,36.59155,0.210602,0.0474394,0.1354897,0.1804133,12455.98,226.1995,176.8615
47,84,0.1886,0.71,0.0505,2.951807,34.83009,0.2072998,0.046421,0.1328845,0.1821403,13641.13,228.5613,177.089
47,85,0.1885,0.7125,0.05583,2.941907,34.78933,0.2052494,0.0463692,0.1294838,0.1833771,14546.37,231.916,188.9617
47,86,0.1884,0.715,0.05008,3.0468,35.38507,0.2028562,0.0467997,0.1264625,0.1847901,15528.75,233.9986,205.0219
47,87,0.1883,0.7175,0.04233,2.935604,36.47235,0.2026298,0.0456844,0.1240728,0.1854349,16462.09,245.2798,215.8465
47,88,0.1882,0.72,0.03908,2.971675,38.51184,0.2032467,0.043399,0.1210866,0.1855226,17560.18,256.75,217.9872
47,89,0.1881,0.7225,0.03917,3.113889,38.84918,0.204902,0.0403595,0.1187908,0.1848039,18768.68,257.4101,230.7106
47,90,0.188,0.725,0.04275,3.495086,40.77058,0.2057355,0.0385049,0.1159981,0.1836636,19558,257.8863,265.8987
47,91,0.1879,0.7275,0.058,3.730757,42.32824,0.2070611,0.0375318,0.1116412,0.1814567,20074.55,264.9491,280.6187
47,92,0.1878,0.73,0.064,3.738974,39.13216,0.2070691,0.0375352,0.1080701,0.1782921,20871.5,219.5027,312.659
47,93,0.1877,0.7325,0.05,3.722077,37.4326,0.20721,0.0374364,0.1050686,0.1745494,21542.36,280.6809,328.2609
48,80,0.026,0.804,0.07858,4.621975,64.21539,0.2236205,0.0520329,0.1340755,0.1803001,10775.35,202.6622,108.0637
48,81,0.0265,0.8053,0.09533,4.447356,62.59089,0.2228518,0.0486308,0.1305477,0.1857885,11715.49,198.56,106.4618
48,82,0.027,0.8066,0.12108,4.033435,58.31868,0.2221183,0.0460603,0.1264905,0.1854103,12188.76,197.7087,125.9679
48,83,0.0275,0.8079,0.11183,3.717674,57.05977,0.2211628,0.0446512,0.1223256,0.1860465,12896.82,198.2558,146.4578
48,84,0.028,0.8092,0.0945,4.069061,57.01818,0.2189227,0.0446593,0.1178637,0.1866943,13703.66,208.9319,154.8372
48,85,0.0285,0.8105,0.08142,4.262955,61.15886,0.2177273,0.0452273,0.1136364,0.1863636,14451.41,216,157.0212
48,86,0.029,0.8118,0.08192,4.380193,64.57108,0.2158096,0.0455872,0.109589,0.1861666,15384.26,219.1332,157.25
48,87,0.0295,0.8131,0.076,4.400927,65.86298,0.2162401,0.0441306,0.1067961,0.184466,15977.99,222.3742,148.282
48,88,0.03,0.8144,0.06175,4.642888,66.16552,0.2172414,0.0413793,0.1047414,0.1823276,16670.61,224.0948,135.2824
48,89,0.0305,0.8157,0.06175,4.732406,61.41424,0.2201854,0.0389802,0.1026127,0.1786768,18086.37,221.6077,125.3448
48,90,0.031,0.817,0.04875,4.984684,56.8593,0.2223811,0.0383909,0.1004697,0.1748009,19281.25,217.2146,145.9756
48,91,0.0315,0.8183,0.063,5.22807,57.83792,0.2244817,0.0386762,0.0970893,0.171252,20163.48,221.3517,163.2632
48,92,0.032,0.8196,0.075,5.33813,56.30585,0.2239938,0.0396656,0.0950807,0.167412,21304.66,222.5355,182.5359
48,93,0.0325,0.8209,0.075,5.145576,54.37735,0.2247383,0.0403425,0.0936251,0.1630828,21773.91,221.5033,193.6418
49,80,0.033,0.368,0.09383,1.818974,23.44564,0.2338461,0.0533333,0.1246154,0.1569231,7985.023,171.1795,64.41812
49,81,0.0328,0.3676,0.10667,1.745138,24.40174,0.2302968,0.0511771,0.1233367,0.1601842,8610.474,173.132,64.46154
49,82,0.0326,0.3672,0.1395,1.746154,23.34051,0.2282051,0.0492308,0.1210256,0.1589744,9117.828,170.3077,80.09212
49,83,0.0324,0.3668,0.18033,1.735219,22.70334,0.2267352,0.0478149,0.1182519,0.1583548,9281.936,177.018,79.33334
49,84,0.0322,0.3664,0.15,1.702801,21.94658,0.2235477,0.0482365,0.1146266,0.1576763,9955.829,176.7116,82.82777
49,85,0.032,0.366,0.13075,1.68537,21.18563,0.2191924,0.0482433,0.1111694,0.1573152,10423.76,175.0393,81.89834
49,86,0.0318,0.3656,0.11842,1.676939,21.94527,0.2146652,0.0494155,0.1073326,0.1562168,11009.83,174.9734,90.45621
49,87,0.0316,0.3652,0.10792,1.402045,20.96502,0.2104413,0.0495156,0.1049516,0.153929,11355.64,178.8213,78.21466
49,88,0.0314,0.3648,0.10033,1.353005,21.69563,0.2071038,0.0486339,0.1027322,0.1513661,12127.5,183.1694,77.98708
49,89,0.0312,0.3644,0.08617,1.507471,22.77477,0.2042059,0.0464859,0.1012728,0.1483121,12922.94,181.627,85.08196
49,90,0.031,0.364,0.08292,1.691365,23.31755,0.2016713,0.0456824,0.1013928,0.1454039,13946.56,178.9415,90.64748
49,91,0.0308,0.3636,0.105,1.912173,24.75153,0.1978877,0.045025,0.1033908,0.1417454,14666.75,205.114,92.86908
49,92,0.0306,0.3632,0.113,2.11885,24.02156,0.196241,0.0458817,0.1050304,0.1376451,15525.73,207.9049,99.44413
49,93,0.0304,0.3628,0.108,2.084066,23.24176,0.1928571,0.0461538,0.1071429,0.1346154,16149.38,200.3297,113.5987
50,80,0.039,0.668,0.07142,1.81598,45.91436,0.2303442,0.0582235,0.1366341,0.159371,9787.642,248.2575,78.51804
50,81,0.0401,0.6686,0.07817,1.884046,45.91557,0.2266187,0.0550148,0.1366906,0.1646212,10569.83,252.5603,84.57289
50,82,0.0412,0.6692,0.10642,1.919433,42.80968,0.2243603,0.0522309,0.1351237,0.1651512,11076.13,257.6443,92.78459
50,83,0.0423,0.6698,0.10442,1.921203,40.90616,0.2221987,0.0495658,0.1328108,0.1671256,11628.55,248.1678,99.68281
50,84,0.0434,0.6704,0.07333,1.977829,40.00929,0.2206503,0.0481419,0.1290118,0.1689189,12666.09,256.7356,102.6266
50,85,0.0445,0.671,0.07208,2.080876,38.31466,0.2196714,0.0473884,0.1246841,0.1705981,13286.63,260.7203,105.0253
50,86,0.0456,0.6716,0.0705,2.594407,38.62321,0.2186711,0.0477292,0.1190076,0.171783,14066.01,266.3793,113.6268
50,87,0.0467,0.6722,0.06108,2.514441,39.43303,0.2193386,0.0460444,0.1144831,0.1720385,14701.19,267.6224,120.2061
50,88,0.0478,0.6728,0.04292,2.159685,37.8567,0.2202405,0.0437578,0.1109498,0.171713,15400.32,267.6276,128.2126
50,89,0.0489,0.6734,0.04375,2.230595,39.5036,0.2225654,0.0411777,0.1076796,0.1698579,16436.34,265.2666,131.1696
50,90,0.05,0.674,0.04383,2.640832,41.20987,0.2237406,0.0405874,0.1044259,0.1672446,17395.16,262.3496,139.4894
50,91,0.0511,0.6746,0.054,2.774004,41.95674,0.2239741,0.041035,0.1016778,0.1639377,17968.06,279.9474,151.703
50,92,0.0522,0.6752,0.051,2.765071,40.54636,0.2241137,0.0420589,0.0991388,0.1598237,19113.46,292.169,157.166
50,93,0.0533,0.6758,0.047,2.644105,37.89659,0.2235014,0.0426757,0.0974593,0.1558158,19821.42,284.2596,160.0641
51,80,0.007,0.153,0.03858,3.917021,45.83617,0.2574468,0.0510638,0.1468085,0.1893617,11467.21,302.5532,111.0132
51,81,0.0071,0.1673,0.04008,4.300813,47.01829,0.2621951,0.0487805,0.1361789,0.1930894,12471.3,304.6748,113.617
51,82,0.0072,0.1816,0.05858,3.017787,44.64229,0.2648221,0.0474308,0.1264822,0.1936759,12538.55,344.8617,113.0081
51,83,0.0073,0.1959,0.08358,2.390196,38.06274,0.2705882,0.0470588,0.1176471,0.1921569,12173.97,355.2941,138.7352
51,84,0.0074,0.2102,0.06292,2.449505,34.81584,0.2712871,0.0455446,0.1108911,0.1881188,12701.65,348.3168,141.3725
51,85,0.0075,0.2245,0.07158,2.614,38.26,0.268,0.048,0.104,0.186,13504.59,360,143.3663
51,86,0.0076,0.2388,0.0915,2.995968,41.54234,0.2681452,0.0504032,0.0967742,0.1814516,13264.02,333.2661,152.4
51,87,0.0077,0.2531,0.08708,2.907757,38.50314,0.2662474,0.0503145,0.0943396,0.1761006,13282.97,340.7757,173.5887
51,88,0.0078,0.2674,0.063,3.180645,37.00215,0.2623656,0.0473118,0.0924731,0.172043,14265.18,343.6559,192.0335
51,89,0.0079,0.2817,0.06275,2.679039,37.65502,0.2576419,0.0458515,0.091703,0.1681223,15282.52,355.6769,203.2258
51,90,0.008,0.296,0.05308,3.011013,39.05727,0.2511013,0.0462555,0.092511,0.1629956,16880.66,365.6388,224.0175
51,91,0.0081,0.3103,0.051,3.115721,40.96507,0.2489083,0.0480349,0.0960699,0.1572052,18292.35,409.607,244.4934
51,92,0.0082,0.3246,0.056,3.202151,42.64731,0.2473118,0.0494624,0.0989247,0.1505376,18860.38,401.9355,239.9563
51,93,0.0083,0.3389,0.054,2.861702,38.76809,0.2446808,0.0489362,0.1021277,0.1468085,19734.2,357.0213,228.6021
